date,sku_id,actual_qty
2025-08-23,SKU-09698,5
2025-08-23,SKU-09760,82
2025-08-23,SKU-09762,4
2025-08-23,SKU-09765,5
2025-08-23,SKU-09771,2
2025-08-23,SKU-09773,2
2025-08-23,SKU-09812,2
2025-08-23,SKU-09910,1
2025-08-23,SKU-09967,1
2025-08-23,SKU-09968,2
2025-08-23,SKU-09997,1
2025-08-23,SKU-10054,1
2025-08-23,SKU-10371,6
2025-08-23,SKU-10384,270
2025-08-23,SKU-10494,2
2025-08-23,SKU-10535,3
2025-08-23,SKU-10918,1
2025-08-23,SKU-10981,10
2025-08-23,SKU-11001,2
2025-08-23,SKU-11047,1
2025-08-23,SKU-11056,2
2025-08-23,SKU-11062,1
2025-08-23,SKU-11077,1
2025-08-23,SKU-11125,40
2025-08-23,SKU-11132,8
2025-08-23,SKU-11142,29
2025-08-23,SKU-11239,1
2025-08-23,SKU-11260,3
2025-08-23,SKU-11274,1
2025-08-23,SKU-11303,4
2025-08-23,SKU-11324,1
2025-08-23,SKU-11389,1
2025-08-23,SKU-11390,1
2025-08-23,SKU-11398,2
2025-08-23,SKU-11637,2
2025-08-23,SKU-11945,1
2025-08-23,SKU-11959,1
2025-08-23,SKU-11967,2
2025-08-23,SKU-12064,1
2025-08-23,SKU-12065,1
2025-08-23,SKU-12176,1
2025-08-23,SKU-12178,2
2025-08-23,SKU-12221,3
2025-08-23,SKU-12275,30
2025-08-23,SKU-12330,5
2025-08-23,SKU-12471,1
2025-08-23,SKU-12534,1
2025-08-23,SKU-13240,1
2025-08-23,SKU-13288,4
2025-08-23,SKU-13378,1
2025-08-23,SKU-13517,10
2025-08-23,SKU-13624,1
2025-08-23,SKU-13625,1
2025-08-23,SKU-13629,1
2025-08-23,SKU-13632,1
2025-08-23,SKU-13653,1
2025-08-23,SKU-13693,1
2025-08-23,SKU-13720,1
2025-08-23,SKU-13726,3
2025-08-23,SKU-13731,3
2025-08-23,SKU-13737,1
2025-08-23,SKU-13739,1
2025-08-23,SKU-13811,1
2025-08-23,SKU-13825,1
2025-08-23,SKU-13849,1
2025-08-23,SKU-14223,2
2025-08-23,SKU-14275,1
2025-08-23,SKU-14280,2
2025-08-23,SKU-14281,2
2025-08-23,SKU-14303,106
2025-08-23,SKU-14307,1
2025-08-23,SKU-14308,1
2025-08-23,SKU-14320,7
2025-08-23,SKU-14323,4
2025-08-23,SKU-14329,1
2025-08-23,SKU-14357,1
2025-08-23,SKU-14358,2
2025-08-23,SKU-14364,1
2025-08-23,SKU-14367,1
2025-08-23,SKU-14387,2
2025-08-23,SKU-14390,2
2025-08-23,SKU-14446,2
2025-08-23,SKU-14447,2
2025-08-23,SKU-14448,4
2025-08-23,SKU-14449,1
2025-08-23,SKU-14453,1
2025-08-23,SKU-14454,1
2025-08-23,SKU-14485,2
2025-08-23,SKU-14515,2
2025-08-23,SKU-14554,1
2025-08-23,SKU-14555,1
2025-08-23,SKU-14565,1
2025-08-23,SKU-14566,1
2025-08-23,SKU-14581,3
2025-08-23,SKU-14615,40
2025-08-23,SKU-14631,2
2025-08-23,SKU-14634,2
2025-08-23,SKU-14644,11
2025-08-23,SKU-14647,11
2025-08-23,SKU-14662,2
2025-08-23,SKU-14663,2
2025-08-23,SKU-14679,1
2025-08-23,SKU-14680,1
2025-08-23,SKU-14730,4
2025-08-23,SKU-14741,4
2025-08-23,SKU-14747,6
2025-08-23,SKU-14792,4
2025-08-23,SKU-14798,2
2025-08-23,SKU-14806,3
2025-08-23,SKU-14811,1
2025-08-23,SKU-14877,2
2025-08-23,SKU-14882,4
2025-08-23,SKU-14886,4
2025-08-23,SKU-14888,4
2025-08-23,SKU-14960,5
2025-08-23,SKU-14998,4
2025-08-23,SKU-15000,2
2025-08-23,SKU-15010,4
2025-08-23,SKU-15015,2
2025-08-23,SKU-15016,2
2025-08-23,SKU-15036,2
2025-08-23,SKU-15037,1
2025-08-23,SKU-15102,2
2025-08-23,SKU-15103,2
2025-08-23,SKU-15104,4
2025-08-23,SKU-15105,4
2025-08-23,SKU-15106,2
2025-08-23,SKU-15146,3
2025-08-23,SKU-15158,2
2025-08-23,SKU-15162,4
2025-08-23,SKU-15172,6
2025-08-23,SKU-15187,2
2025-08-23,SKU-15188,2
2025-08-23,SKU-15197,2
2025-08-23,SKU-15199,2
2025-08-23,SKU-15220,4
2025-08-23,SKU-15229,0
2025-08-23,SKU-15237,4
2025-08-23,SKU-15244,8
2025-08-23,SKU-15283,14
2025-08-23,SKU-15306,2
2025-08-23,SKU-15312,2
2025-08-23,SKU-15319,-4
2025-08-23,SKU-15421,6
2025-08-23,SKU-15425,7
2025-08-23,SKU-15437,10
2025-08-23,SKU-15547,2
2025-08-23,SKU-15599,3
2025-08-23,SKU-15968,1
2025-08-23,SKU-15974,6
2025-08-23,SKU-15980,3
2025-08-23,SKU-16260,2
2025-08-25,SKU-00002,1
2025-08-25,SKU-00003,9
2025-08-25,SKU-00044,1
2025-08-25,SKU-00064,-1
2025-08-25,SKU-00083,1
2025-08-25,SKU-00113,2
2025-08-25,SKU-00129,1
2025-08-25,SKU-00155,-1
2025-08-25,SKU-00203,6
2025-08-25,SKU-00312,1
2025-08-25,SKU-00333,1
2025-08-25,SKU-00343,3
2025-08-25,SKU-00345,2
2025-08-25,SKU-00353,2
2025-08-25,SKU-00355,2
2025-08-25,SKU-00365,1
2025-08-25,SKU-00390,1
2025-08-25,SKU-00413,1
2025-08-25,SKU-00431,1
2025-08-25,SKU-00478,1
2025-08-25,SKU-00489,1
2025-08-25,SKU-00511,1
2025-08-25,SKU-00515,1
2025-08-25,SKU-00544,2
2025-08-25,SKU-00558,5
2025-08-25,SKU-00591,4
2025-08-25,SKU-00638,1
2025-08-25,SKU-00655,1
2025-08-25,SKU-00670,4
2025-08-25,SKU-00676,4
2025-08-25,SKU-00754,2
2025-08-25,SKU-00871,1
2025-08-25,SKU-00880,1
2025-08-25,SKU-00957,4
2025-08-25,SKU-00988,3
2025-08-25,SKU-00990,3
2025-08-25,SKU-00998,3
2025-08-25,SKU-01028,1
2025-08-25,SKU-01041,1
2025-08-25,SKU-01129,-1
2025-08-25,SKU-01131,1
2025-08-25,SKU-01327,1
2025-08-25,SKU-01335,1
2025-08-25,SKU-01344,1
2025-08-25,SKU-01470,3
2025-08-25,SKU-01483,1
2025-08-25,SKU-01515,1
2025-08-25,SKU-01579,1
2025-08-25,SKU-01601,1
2025-08-25,SKU-01683,1
2025-08-25,SKU-01721,1
2025-08-25,SKU-01801,1
2025-08-25,SKU-01828,1
2025-08-25,SKU-02144,-1
2025-08-25,SKU-02154,1
2025-08-25,SKU-02163,1
2025-08-25,SKU-02183,3
2025-08-25,SKU-02272,1
2025-08-25,SKU-02506,1
2025-08-25,SKU-02512,1
2025-08-25,SKU-02526,1
2025-08-25,SKU-02745,2
2025-08-25,SKU-02807,-1
2025-08-25,SKU-02819,1
2025-08-25,SKU-02830,1
2025-08-25,SKU-02846,1
2025-08-25,SKU-02902,2
2025-08-25,SKU-02913,1
2025-08-25,SKU-02939,1
2025-08-25,SKU-02969,1
2025-08-25,SKU-03016,1
2025-08-25,SKU-03121,-1
2025-08-25,SKU-03138,3
2025-08-25,SKU-03142,2
2025-08-25,SKU-03157,1
2025-08-25,SKU-03564,1
2025-08-25,SKU-03573,1
2025-08-25,SKU-03663,10
2025-08-25,SKU-03680,13
2025-08-25,SKU-03751,1
2025-08-25,SKU-03766,1
2025-08-25,SKU-03772,3
2025-08-25,SKU-03799,1
2025-08-25,SKU-03906,-1
2025-08-25,SKU-04163,2
2025-08-25,SKU-04176,5
2025-08-25,SKU-04189,1
2025-08-25,SKU-04214,6
2025-08-25,SKU-04227,1
2025-08-25,SKU-04244,1
2025-08-25,SKU-04257,3
2025-08-25,SKU-04262,4
2025-08-25,SKU-04317,1
2025-08-25,SKU-04411,1
2025-08-25,SKU-04531,1
2025-08-25,SKU-04598,0
2025-08-25,SKU-04601,0
2025-08-25,SKU-04710,2
2025-08-25,SKU-04733,2
2025-08-25,SKU-04807,1
2025-08-25,SKU-04836,1
2025-08-25,SKU-04839,1
2025-08-25,SKU-04859,1
2025-08-25,SKU-05024,1
2025-08-25,SKU-05027,1
2025-08-25,SKU-05053,1
2025-08-25,SKU-05372,1
2025-08-25,SKU-05409,1
2025-08-25,SKU-05479,1
2025-08-25,SKU-05533,1
2025-08-25,SKU-05591,0
2025-08-25,SKU-05945,1
2025-08-25,SKU-05959,1
2025-08-25,SKU-06006,0
2025-08-25,SKU-06058,2
2025-08-25,SKU-06153,4
2025-08-25,SKU-06281,2
2025-08-25,SKU-06313,2
2025-08-25,SKU-06367,3
2025-08-25,SKU-06382,1
2025-08-25,SKU-06557,2
2025-08-25,SKU-06651,4
2025-08-25,SKU-06655,6
2025-08-25,SKU-06660,2
2025-08-25,SKU-06689,1
2025-08-25,SKU-06797,1
2025-08-25,SKU-06803,1
2025-08-25,SKU-06833,1
2025-08-25,SKU-06904,2
2025-08-25,SKU-07022,4
2025-08-25,SKU-07048,2
2025-08-25,SKU-07118,-1
2025-08-25,SKU-07128,2
2025-08-25,SKU-07177,2
2025-08-25,SKU-07396,0
2025-08-25,SKU-07412,2
2025-08-25,SKU-07416,2
2025-08-25,SKU-07429,2
2025-08-25,SKU-07449,6
2025-08-25,SKU-07499,2
2025-08-25,SKU-07505,2
2025-08-25,SKU-07524,2
2025-08-25,SKU-07547,2
2025-08-25,SKU-07585,0
2025-08-25,SKU-07593,1
2025-08-25,SKU-07711,1
2025-08-25,SKU-07885,1
2025-08-25,SKU-08109,10
2025-08-25,SKU-08112,10
2025-08-25,SKU-08207,2
2025-08-25,SKU-08209,2
2025-08-25,SKU-08296,4
2025-08-25,SKU-08381,2
2025-08-25,SKU-08496,1
2025-08-25,SKU-08690,1
2025-08-25,SKU-08860,1
2025-08-25,SKU-08897,1
2025-08-25,SKU-08924,1
2025-08-25,SKU-08969,3
2025-08-25,SKU-08999,2
2025-08-25,SKU-09103,1
2025-08-25,SKU-09124,4
2025-08-25,SKU-09225,1
2025-08-25,SKU-09280,5
2025-08-25,SKU-09287,1
2025-08-25,SKU-09295,2
2025-08-25,SKU-09296,2
2025-08-25,SKU-09303,2
2025-08-25,SKU-09307,2
2025-08-25,SKU-09324,1
2025-08-25,SKU-09355,1
2025-08-25,SKU-09416,1
2025-08-25,SKU-09450,4
2025-08-25,SKU-09475,32
2025-08-25,SKU-09553,1
2025-08-25,SKU-09580,5
2025-08-25,SKU-09616,0
2025-08-25,SKU-09630,1
2025-08-25,SKU-09659,20
2025-08-25,SKU-09696,4
2025-08-25,SKU-09702,2
2025-08-25,SKU-09709,1
2025-08-25,SKU-09718,1
2025-08-25,SKU-09730,1
2025-08-25,SKU-09760,102
2025-08-25,SKU-09762,230
2025-08-25,SKU-09812,-1
2025-08-25,SKU-09906,5
2025-08-25,SKU-09956,1
2025-08-25,SKU-09969,2
2025-08-25,SKU-09981,1
2025-08-25,SKU-09994,1
2025-08-25,SKU-10052,20
2025-08-25,SKU-10062,1
2025-08-25,SKU-10082,1
2025-08-25,SKU-10083,1
2025-08-25,SKU-10117,1
2025-08-25,SKU-10381,5
2025-08-25,SKU-10472,1
2025-08-25,SKU-10494,1
2025-08-25,SKU-10499,1
2025-08-25,SKU-10524,4
2025-08-25,SKU-10548,1
2025-08-25,SKU-10571,1
2025-08-25,SKU-10673,2
2025-08-25,SKU-10929,1
2025-08-25,SKU-10950,1
2025-08-25,SKU-10978,2
2025-08-25,SKU-10989,5
2025-08-25,SKU-10991,5
2025-08-25,SKU-10998,5
2025-08-25,SKU-11001,8
2025-08-25,SKU-11010,2
2025-08-25,SKU-11011,1
2025-08-25,SKU-11014,5
2025-08-25,SKU-11056,1
2025-08-25,SKU-11074,4
2025-08-25,SKU-11270,1
2025-08-25,SKU-11291,1
2025-08-25,SKU-11311,4
2025-08-25,SKU-11366,3
2025-08-25,SKU-11369,2
2025-08-25,SKU-11387,0
2025-08-25,SKU-11404,1
2025-08-25,SKU-11637,2
2025-08-25,SKU-11645,3
2025-08-25,SKU-11646,3
2025-08-25,SKU-11656,6
2025-08-25,SKU-11883,1
2025-08-25,SKU-11910,1
2025-08-25,SKU-11959,1
2025-08-25,SKU-12006,2
2025-08-25,SKU-12064,6
2025-08-25,SKU-12075,4
2025-08-25,SKU-12077,2
2025-08-25,SKU-12082,1
2025-08-25,SKU-12176,12
2025-08-25,SKU-12177,1
2025-08-25,SKU-12214,1
2025-08-25,SKU-12318,5
2025-08-25,SKU-12436,8
2025-08-25,SKU-12446,16
2025-08-25,SKU-12592,2
2025-08-25,SKU-12691,2
2025-08-25,SKU-13065,0
2025-08-25,SKU-13068,4
2025-08-25,SKU-13080,1
2025-08-25,SKU-13096,3
2025-08-25,SKU-13125,1
2025-08-25,SKU-13146,1
2025-08-25,SKU-13414,4
2025-08-25,SKU-13416,4
2025-08-25,SKU-13456,1
2025-08-25,SKU-13520,6
2025-08-25,SKU-13549,1
2025-08-25,SKU-13552,1
2025-08-25,SKU-13553,2
2025-08-25,SKU-13554,2
2025-08-25,SKU-13555,2
2025-08-25,SKU-13632,2
2025-08-25,SKU-13643,1
2025-08-25,SKU-13657,1
2025-08-25,SKU-13675,1
2025-08-25,SKU-13704,2
2025-08-25,SKU-13705,1
2025-08-25,SKU-13707,1
2025-08-25,SKU-13726,9
2025-08-25,SKU-13727,7
2025-08-25,SKU-13731,2
2025-08-25,SKU-13737,5
2025-08-25,SKU-13754,1
2025-08-25,SKU-13755,1
2025-08-25,SKU-13759,2
2025-08-25,SKU-13772,1
2025-08-25,SKU-13792,2
2025-08-25,SKU-13795,1
2025-08-25,SKU-13815,7
2025-08-25,SKU-13818,1
2025-08-25,SKU-13819,1
2025-08-25,SKU-13825,1
2025-08-25,SKU-13849,1
2025-08-25,SKU-13859,2
2025-08-25,SKU-14142,1
2025-08-25,SKU-14223,10
2025-08-25,SKU-14280,2
2025-08-25,SKU-14286,1
2025-08-25,SKU-14320,6
2025-08-25,SKU-14323,5
2025-08-25,SKU-14346,1
2025-08-25,SKU-14357,10
2025-08-25,SKU-14358,10
2025-08-25,SKU-14362,2
2025-08-25,SKU-14364,2
2025-08-25,SKU-14434,10
2025-08-25,SKU-14436,8
2025-08-25,SKU-14514,2
2025-08-25,SKU-14515,-2
2025-08-25,SKU-14527,1
2025-08-25,SKU-14543,2
2025-08-25,SKU-14561,2
2025-08-25,SKU-14574,2
2025-08-25,SKU-14597,3
2025-08-25,SKU-14628,1
2025-08-25,SKU-14629,1
2025-08-25,SKU-14634,2
2025-08-25,SKU-14644,1
2025-08-25,SKU-14647,1
2025-08-25,SKU-14730,19
2025-08-25,SKU-14741,7
2025-08-25,SKU-14754,10
2025-08-25,SKU-14760,10
2025-08-25,SKU-14763,8
2025-08-25,SKU-14784,4
2025-08-25,SKU-14788,10
2025-08-25,SKU-14798,2
2025-08-25,SKU-14806,17
2025-08-25,SKU-14853,2
2025-08-25,SKU-14882,2
2025-08-25,SKU-14886,2
2025-08-25,SKU-15015,2
2025-08-25,SKU-15020,2
2025-08-25,SKU-15191,8
2025-08-25,SKU-15197,4
2025-08-25,SKU-15199,4
2025-08-25,SKU-15201,6
2025-08-25,SKU-15309,2
2025-08-25,SKU-15421,4
2025-08-25,SKU-15425,2
2025-08-25,SKU-15454,-1
2025-08-25,SKU-15521,2
2025-08-25,SKU-15599,2
2025-08-25,SKU-15940,1
2025-08-25,SKU-15955,1
2025-08-25,SKU-15980,11
2025-08-25,SKU-16313,2
2025-08-26,SKU-00001,5
2025-08-26,SKU-00043,1
2025-08-26,SKU-00044,1
2025-08-26,SKU-00064,2
2025-08-26,SKU-00086,1
2025-08-26,SKU-00208,11
2025-08-26,SKU-00304,1
2025-08-26,SKU-00345,2
2025-08-26,SKU-00347,1
2025-08-26,SKU-00457,1
2025-08-26,SKU-00561,-1
2025-08-26,SKU-00591,2
2025-08-26,SKU-00863,2
2025-08-26,SKU-00887,1
2025-08-26,SKU-00953,8
2025-08-26,SKU-00990,1
2025-08-26,SKU-01034,2
2025-08-26,SKU-01052,1
2025-08-26,SKU-01068,1
2025-08-26,SKU-01098,1
2025-08-26,SKU-01105,1
2025-08-26,SKU-01323,1
2025-08-26,SKU-01331,1
2025-08-26,SKU-01499,1
2025-08-26,SKU-01608,2
2025-08-26,SKU-01648,2
2025-08-26,SKU-01691,2
2025-08-26,SKU-01977,2
2025-08-26,SKU-02078,1
2025-08-26,SKU-02134,1
2025-08-26,SKU-02138,0
2025-08-26,SKU-02154,1
2025-08-26,SKU-02159,1
2025-08-26,SKU-02183,2
2025-08-26,SKU-02195,2
2025-08-26,SKU-02197,1
2025-08-26,SKU-02215,1
2025-08-26,SKU-02225,1
2025-08-26,SKU-02235,1
2025-08-26,SKU-02272,1
2025-08-26,SKU-02294,1
2025-08-26,SKU-02306,1
2025-08-26,SKU-02311,2
2025-08-26,SKU-02317,1
2025-08-26,SKU-02335,1
2025-08-26,SKU-02339,0
2025-08-26,SKU-02393,1
2025-08-26,SKU-02407,1
2025-08-26,SKU-02506,-1
2025-08-26,SKU-02512,2
2025-08-26,SKU-02668,1
2025-08-26,SKU-02675,1
2025-08-26,SKU-02676,2
2025-08-26,SKU-02691,1
2025-08-26,SKU-02731,1
2025-08-26,SKU-02734,1
2025-08-26,SKU-02814,1
2025-08-26,SKU-02823,1
2025-08-26,SKU-02892,1
2025-08-26,SKU-03089,2
2025-08-26,SKU-03101,2
2025-08-26,SKU-03121,2
2025-08-26,SKU-03143,4
2025-08-26,SKU-03151,1
2025-08-26,SKU-03163,1
2025-08-26,SKU-03315,1
2025-08-26,SKU-03321,1
2025-08-26,SKU-03340,1
2025-08-26,SKU-03350,2
2025-08-26,SKU-03396,2
2025-08-26,SKU-03663,1
2025-08-26,SKU-03704,1
2025-08-26,SKU-03917,1
2025-08-26,SKU-03918,1
2025-08-26,SKU-04163,7
2025-08-26,SKU-04166,1
2025-08-26,SKU-04176,1
2025-08-26,SKU-04214,3
2025-08-26,SKU-04252,2
2025-08-26,SKU-04255,1
2025-08-26,SKU-04262,1
2025-08-26,SKU-04515,1
2025-08-26,SKU-04651,3
2025-08-26,SKU-04654,1
2025-08-26,SKU-04839,1
2025-08-26,SKU-04842,1
2025-08-26,SKU-04859,1
2025-08-26,SKU-04875,1
2025-08-26,SKU-04882,10
2025-08-26,SKU-04892,1
2025-08-26,SKU-04928,5
2025-08-26,SKU-04933,3
2025-08-26,SKU-04936,5
2025-08-26,SKU-04949,5
2025-08-26,SKU-04955,3
2025-08-26,SKU-04956,5
2025-08-26,SKU-04963,5
2025-08-26,SKU-04964,3
2025-08-26,SKU-04966,5
2025-08-26,SKU-04967,3
2025-08-26,SKU-04968,3
2025-08-26,SKU-04991,1
2025-08-26,SKU-05024,1
2025-08-26,SKU-05027,1
2025-08-26,SKU-05036,2
2025-08-26,SKU-05061,3
2025-08-26,SKU-05230,2
2025-08-26,SKU-05930,2
2025-08-26,SKU-06205,2
2025-08-26,SKU-06313,6
2025-08-26,SKU-06325,1
2025-08-26,SKU-06432,1
2025-08-26,SKU-06470,1
2025-08-26,SKU-06581,2
2025-08-26,SKU-06639,2
2025-08-26,SKU-06675,2
2025-08-26,SKU-06678,2
2025-08-26,SKU-06689,10
2025-08-26,SKU-06696,2
2025-08-26,SKU-06764,1
2025-08-26,SKU-06801,1
2025-08-26,SKU-06827,2
2025-08-26,SKU-06833,10
2025-08-26,SKU-06866,1
2025-08-26,SKU-06895,1
2025-08-26,SKU-07396,1
2025-08-26,SKU-07449,2
2025-08-26,SKU-07456,1
2025-08-26,SKU-07457,1
2025-08-26,SKU-07484,2
2025-08-26,SKU-07585,1
2025-08-26,SKU-07756,1
2025-08-26,SKU-08020,2
2025-08-26,SKU-08209,1
2025-08-26,SKU-08305,1
2025-08-26,SKU-08316,1
2025-08-26,SKU-08359,0
2025-08-26,SKU-08380,1
2025-08-26,SKU-08478,1
2025-08-26,SKU-08557,1
2025-08-26,SKU-08646,1
2025-08-26,SKU-08865,8
2025-08-26,SKU-08871,3
2025-08-26,SKU-08928,2
2025-08-26,SKU-08990,5
2025-08-26,SKU-08995,1
2025-08-26,SKU-08998,5
2025-08-26,SKU-09072,5
2025-08-26,SKU-09077,1
2025-08-26,SKU-09270,1
2025-08-26,SKU-09283,2
2025-08-26,SKU-09303,2
2025-08-26,SKU-09381,1
2025-08-26,SKU-09387,1
2025-08-26,SKU-09416,1
2025-08-26,SKU-09438,1
2025-08-26,SKU-09456,5
2025-08-26,SKU-09497,16
2025-08-26,SKU-09510,5
2025-08-26,SKU-09531,1
2025-08-26,SKU-09562,1
2025-08-26,SKU-09579,3
2025-08-26,SKU-09580,1
2025-08-26,SKU-09594,1
2025-08-26,SKU-09616,1
2025-08-26,SKU-09624,3
2025-08-26,SKU-09648,1
2025-08-26,SKU-09691,2
2025-08-26,SKU-09696,8
2025-08-26,SKU-09753,1
2025-08-26,SKU-09760,20
2025-08-26,SKU-09765,2
2025-08-26,SKU-09772,3
2025-08-26,SKU-09773,1
2025-08-26,SKU-09982,1
2025-08-26,SKU-09991,3
2025-08-26,SKU-10022,4
2025-08-26,SKU-10054,1
2025-08-26,SKU-10231,0
2025-08-26,SKU-10232,1
2025-08-26,SKU-10371,-10
2025-08-26,SKU-10392,26
2025-08-26,SKU-10499,1
2025-08-26,SKU-10664,2
2025-08-26,SKU-10757,2
2025-08-26,SKU-10839,2
2025-08-26,SKU-10981,5
2025-08-26,SKU-10984,4
2025-08-26,SKU-10991,1
2025-08-26,SKU-11000,1
2025-08-26,SKU-11001,2
2025-08-26,SKU-11006,0
2025-08-26,SKU-11007,2
2025-08-26,SKU-11011,2
2025-08-26,SKU-11014,1
2025-08-26,SKU-11258,15
2025-08-26,SKU-11275,1
2025-08-26,SKU-11277,1
2025-08-26,SKU-11299,2
2025-08-26,SKU-11305,1
2025-08-26,SKU-11398,2
2025-08-26,SKU-11580,-1
2025-08-26,SKU-11655,2
2025-08-26,SKU-11668,2
2025-08-26,SKU-11818,2
2025-08-26,SKU-11849,2
2025-08-26,SKU-11862,1
2025-08-26,SKU-11959,2
2025-08-26,SKU-11971,1
2025-08-26,SKU-11977,1
2025-08-26,SKU-12006,-2
2025-08-26,SKU-12034,1
2025-08-26,SKU-12053,1
2025-08-26,SKU-12060,2
2025-08-26,SKU-12064,4
2025-08-26,SKU-12087,3
2025-08-26,SKU-12114,2
2025-08-26,SKU-12176,28
2025-08-26,SKU-12177,7
2025-08-26,SKU-12216,2
2025-08-26,SKU-13065,1
2025-08-26,SKU-13523,2
2025-08-26,SKU-13528,4
2025-08-26,SKU-13529,4
2025-08-26,SKU-13657,1
2025-08-26,SKU-13720,2
2025-08-26,SKU-13727,1
2025-08-26,SKU-13729,1
2025-08-26,SKU-13730,1
2025-08-26,SKU-13737,2
2025-08-26,SKU-13739,2
2025-08-26,SKU-13753,1
2025-08-26,SKU-13802,1
2025-08-26,SKU-13811,2
2025-08-26,SKU-13819,2
2025-08-26,SKU-13863,3
2025-08-26,SKU-14128,1
2025-08-26,SKU-14168,1
2025-08-26,SKU-14213,1
2025-08-26,SKU-14219,1
2025-08-26,SKU-14303,2
2025-08-26,SKU-14318,0
2025-08-26,SKU-14320,14
2025-08-26,SKU-14323,21
2025-08-26,SKU-14362,1
2025-08-26,SKU-14374,2
2025-08-26,SKU-14394,0
2025-08-26,SKU-14402,3
2025-08-26,SKU-14424,1
2025-08-26,SKU-14468,1
2025-08-26,SKU-14504,1
2025-08-26,SKU-14505,2
2025-08-26,SKU-14529,2
2025-08-26,SKU-14545,1
2025-08-26,SKU-14546,1
2025-08-26,SKU-14568,1
2025-08-26,SKU-14579,2
2025-08-26,SKU-14609,3
2025-08-26,SKU-14628,1
2025-08-26,SKU-14629,1
2025-08-26,SKU-14641,10
2025-08-26,SKU-14644,1
2025-08-26,SKU-14647,1
2025-08-26,SKU-14699,2
2025-08-26,SKU-14701,1
2025-08-26,SKU-14703,1
2025-08-26,SKU-14730,2
2025-08-26,SKU-14733,2
2025-08-26,SKU-14743,2
2025-08-26,SKU-14747,2
2025-08-26,SKU-14763,8
2025-08-26,SKU-14850,2
2025-08-26,SKU-14864,2
2025-08-26,SKU-14882,2
2025-08-26,SKU-14886,4
2025-08-26,SKU-14888,7
2025-08-26,SKU-14900,10
2025-08-26,SKU-15015,2
2025-08-26,SKU-15105,2
2025-08-26,SKU-15106,4
2025-08-26,SKU-15109,2
2025-08-26,SKU-15146,-2
2025-08-26,SKU-15172,2
2025-08-26,SKU-15229,10
2025-08-26,SKU-15349,2
2025-08-26,SKU-15388,15
2025-08-26,SKU-15389,15
2025-08-26,SKU-15392,10
2025-08-26,SKU-15393,4
2025-08-26,SKU-15401,4
2025-08-26,SKU-15421,22
2025-08-26,SKU-15425,4
2025-08-26,SKU-15498,1
2025-08-26,SKU-15499,1
2025-08-26,SKU-15599,34
2025-08-26,SKU-15601,30
2025-08-26,SKU-15603,20
2025-08-26,SKU-15821,1
2025-08-26,SKU-15961,2
2025-08-26,SKU-15967,2
2025-08-26,SKU-15974,2
2025-08-26,SKU-15980,3
2025-08-27,SKU-00002,3
2025-08-27,SKU-00003,18
2025-08-27,SKU-00043,2
2025-08-27,SKU-00207,-2
2025-08-27,SKU-00310,1
2025-08-27,SKU-00345,2
2025-08-27,SKU-00353,1
2025-08-27,SKU-00371,1
2025-08-27,SKU-00421,1
2025-08-27,SKU-00496,1
2025-08-27,SKU-00544,1
2025-08-27,SKU-00558,1
2025-08-27,SKU-00638,1
2025-08-27,SKU-00643,1
2025-08-27,SKU-00880,1
2025-08-27,SKU-00887,1
2025-08-27,SKU-00953,12
2025-08-27,SKU-00988,1
2025-08-27,SKU-00990,1
2025-08-27,SKU-00998,1
2025-08-27,SKU-01025,1
2025-08-27,SKU-01034,3
2025-08-27,SKU-01068,1
2025-08-27,SKU-01098,1
2025-08-27,SKU-01149,10
2025-08-27,SKU-01283,1
2025-08-27,SKU-01317,1
2025-08-27,SKU-01372,3
2025-08-27,SKU-01422,1
2025-08-27,SKU-01495,1
2025-08-27,SKU-01535,1
2025-08-27,SKU-01588,1
2025-08-27,SKU-01633,1
2025-08-27,SKU-01648,2
2025-08-27,SKU-01673,1
2025-08-27,SKU-01675,1
2025-08-27,SKU-01679,1
2025-08-27,SKU-02020,4
2025-08-27,SKU-02049,4
2025-08-27,SKU-02097,3
2025-08-27,SKU-02138,1
2025-08-27,SKU-02159,1
2025-08-27,SKU-02173,1
2025-08-27,SKU-02272,1
2025-08-27,SKU-02335,2
2025-08-27,SKU-02393,2
2025-08-27,SKU-02453,2
2025-08-27,SKU-02481,4
2025-08-27,SKU-02819,2
2025-08-27,SKU-02830,1
2025-08-27,SKU-02851,0
2025-08-27,SKU-02863,1
2025-08-27,SKU-02915,2
2025-08-27,SKU-02930,1
2025-08-27,SKU-03089,2
2025-08-27,SKU-03101,2
2025-08-27,SKU-03121,3
2025-08-27,SKU-03123,1
2025-08-27,SKU-03186,1
2025-08-27,SKU-03244,2
2025-08-27,SKU-03298,1
2025-08-27,SKU-03573,2
2025-08-27,SKU-03627,1
2025-08-27,SKU-03663,5
2025-08-27,SKU-03801,1
2025-08-27,SKU-04163,5
2025-08-27,SKU-04166,1
2025-08-27,SKU-04182,1
2025-08-27,SKU-04189,2
2025-08-27,SKU-04203,1
2025-08-27,SKU-04204,-1
2025-08-27,SKU-04214,3
2025-08-27,SKU-04227,1
2025-08-27,SKU-04255,1
2025-08-27,SKU-04257,1
2025-08-27,SKU-04260,3
2025-08-27,SKU-04262,2
2025-08-27,SKU-04452,1
2025-08-27,SKU-04464,1
2025-08-27,SKU-04465,1
2025-08-27,SKU-04566,0
2025-08-27,SKU-04579,1
2025-08-27,SKU-04831,2
