sku_id,forecast_28d_qty,forecast_daily_avg,forecast_peak_day_qty,unit_price_proxy,unit_cost_proxy,unit_profit_proxy,last_28d_qty,avg_daily_28d_qty,avg_daily_56d_qty,train_profit_proxy,forecast_28d_revenue,forecast_28d_profit,demand_change_pct,current_stock_assumed,lead_time_days,safety_stock_days,reorder_point,suggested_order_qty,stockout_risk_score,overstock_risk_score,revenue_at_risk_proxy,profit_at_risk_proxy,risk_type,risk_score,recommended_action
SKU-00898,0.0,0.0,0.0,423000.0,349089.0,73911.0,0.0,0.0,0.0,73911.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00895,0.0,0.0,0.0,614084.2857142857,502881.79928571434,111202.48642857134,0.0,0.0,0.0,2796673.62,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00925,0.0,0.0,0.0,715000.0,520000.0,195000.0,0.0,0.0,0.0,390000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00924,0.0,0.0,0.0,667415.2272727273,516165.89840909094,151249.32886363636,0.0,0.0,0.0,5573340.47,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00923,0.0,0.0,0.0,586230.0,428100.8,158129.2,0.0,0.0,0.0,632516.8,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00922,0.0,0.0,0.0,759196.0,557959.166,201236.83400000003,0.0,0.0,0.0,1006184.17,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00921,0.0,0.0,0.0,844000.0,568432.1985714285,275567.80142857146,0.0,0.0,0.0,1614078.6099999999,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00919,0.0,0.0,0.0,1053452.4,708430.128,345022.2719999999,0.0,0.0,0.0,1725111.3599999999,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00918,0.0,0.0,0.0,100000.0,72000.0,28000.0,0.0,0.0,0.0,56000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00917,0.0,0.0,0.0,637086.6666666666,433909.4116666666,203177.255,0.0,0.0,0.0,1219063.53,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00916,0.0,0.0,0.0,884400.0,774000.0,110400.0,0.0,0.0,0.03571428571428571,432000.0,0.0,0.0,0.0,1.62,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00915,0.0,0.0,0.0,807275.0,520032.75,287242.25,0.0,0.0,0.0,378169.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11829,0.0,0.0,0.0,1089000.0,1000000.0,89000.0,0.0,0.0,0.0,356000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11827,0.0,0.0,0.0,106000.0,84000.0,22000.0,0.0,0.0,0.0,110000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11857,0.0,0.0,0.0,96678.9247311828,74462.36559139784,22216.55913978495,0.0,0.0,0.0,2066140.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11856,0.0,0.0,0.0,450000.0,436250.0,13750.0,0.0,0.0,0.0,27500.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11855,0.0,0.0,0.0,3360000.0,3000000.0,360000.0,0.0,0.0,0.0,360000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11854,0.0,0.0,0.0,330000.0,290000.0,40000.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11853,0.0,0.0,0.0,2364960.23943662,2130634.471830986,234325.76760563394,3.0,0.10714285714285714,0.08928571428571429,33338900.0,0.0,0.0,-100.0,2.81,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11852,0.0,0.0,0.0,2063852.1739130435,1788695.652173913,275156.5217391304,0.0,0.0,0.0,12047200.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11850,0.0,0.0,0.0,600000.0,400000.0,200000.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11848,0.0,0.0,0.0,290000.0,236666.66666666666,53333.33333333334,0.0,0.0,0.0,33333.340000000026,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11845,0.0,0.0,0.0,51640.0,35200.0,16440.0,0.0,0.0,0.0,822000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11843,0.0,0.0,0.0,3552083.3333333335,3154166.6666666665,397916.666666667,0.0,0.0,0.0,8300000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11842,0.0,0.0,0.0,510541.7155172414,456767.2413793103,53774.47413793107,0.0,0.0,0.03571428571428571,5462279.0,0.0,0.0,0.0,1.5,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11873,0.0,0.0,0.0,2565231.24260355,2335693.6213017753,229537.62130177487,0.0,0.0,0.2857142857142857,41132980.0,0.0,0.0,0.0,8.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11872,0.0,0.0,0.0,155000.0,125000.0,30000.0,0.0,0.0,0.0,60000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11871,0.0,0.0,0.0,825035.9305555555,704375.0,120660.9305555555,0.0,0.0,0.017857142857142856,6416065.0,0.0,0.0,0.0,0.81,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11870,0.0,0.0,0.0,1016666.6666666666,915000.0,101666.66666666663,0.0,0.0,0.0,305000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11869,0.0,0.0,0.0,283778.5714285714,238571.42857142858,45207.14285714284,0.0,0.0,0.0,1175800.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11868,0.0,0.0,0.0,248056.0,205300.0,42756.0,0.0,0.0,0.0,2052800.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11867,0.0,0.0,0.0,260000.0,215000.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11866,0.0,0.0,0.0,385610.1923076923,337884.6153846154,47725.57692307694,0.0,0.0,0.0,2481730.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11865,0.0,0.0,0.0,804736.8421052631,691578.947368421,113157.89473684214,0.0,0.0,0.0,1850000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11864,0.0,0.0,0.0,1159920.0,1022976.1785714285,136943.82142857148,0.0,0.0,0.017857142857142856,4382600.0,0.0,0.0,0.0,0.81,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11863,0.0,0.0,0.0,266782.31481481483,228981.4814814815,37800.83333333334,0.0,0.0,0.0,1763045.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11861,0.0,0.0,0.0,1172564.6985915492,1064587.4970422534,107977.2015492958,0.0,0.0,0.0,36805923.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11859,0.0,0.0,0.0,375602.13065326633,338386.4522613065,37215.67839195981,0.0,0.0,0.0,6960024.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11858,0.0,0.0,0.0,302723.5294117647,257647.0588235294,45076.4705882353,0.0,0.0,0.0,1250400.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11889,0.0,0.0,0.0,210458.13535353536,175378.9111111111,35079.22424242424,0.0,0.0,0.10714285714285714,15842177.0,0.0,0.0,0.0,3.75,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11887,0.0,0.0,0.0,53105.71428571428,34504.08171428572,18601.632571428563,0.0,0.0,0.0,1102800.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11886,0.0,0.0,0.0,16660.0,3499.8,13160.2,0.0,0.0,0.0,131602.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11884,0.0,0.0,0.0,628007.6341463415,549414.6341463415,78593.0,0.0,0.0,0.017857142857142856,2615313.0,0.0,0.0,0.0,0.75,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11882,0.0,0.0,0.0,41487.113402061856,28872.422680412372,12614.690721649484,0.0,0.0,0.017857142857142856,4497000.0,0.0,0.0,0.0,0.62,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11881,0.0,0.0,0.0,100000.0,80000.0,20000.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11880,0.0,0.0,0.0,503370.0,475000.0,28370.0,0.0,0.0,0.0,825200.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11879,0.0,0.0,0.0,610800.0,500000.0,110800.0,0.0,0.0,0.0,886400.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11878,0.0,0.0,0.0,210000.0,175000.0,35000.0,0.0,0.0,0.0,175000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00881,0.0,0.0,0.0,731853.3333333334,420827.3333333333,311026.00000000006,0.0,0.0,0.0,933078.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00879,0.0,0.0,0.0,820478.8673469388,612699.758877551,207779.10846938787,0.0,0.0,0.0,19374500.63,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00878,0.0,0.0,0.0,267753.3333333333,206666.66666666666,61086.66666666666,0.0,0.0,0.0,366520.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00909,0.0,0.0,0.0,133750.0,99976.85,33773.149999999994,0.0,0.0,0.0,633463.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00908,0.0,0.0,0.0,94118.18181818182,69070.31818181818,25047.863636363647,0.0,0.0,0.0,551053.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00907,0.0,0.0,0.0,117908.0,90000.0,27908.0,0.0,0.0,0.017857142857142856,111632.0,0.0,0.0,0.0,0.69,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00906,0.0,0.0,0.0,113653.33333333333,86297.18518518518,27356.148148148146,0.0,0.0,0.0,738616.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00905,0.0,0.0,0.0,967000.0,675338.5,291661.5,0.0,0.0,0.0,583323.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00904,0.0,0.0,0.0,211944.4,150388.0,61556.399999999994,0.0,0.0,0.0,1538910.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00903,0.0,0.0,0.0,1850000.0,1490000.0,360000.0,0.0,0.0,0.0,360000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00902,0.0,0.0,0.0,784929.0909090909,485899.7618181818,299029.32909090916,0.0,0.0,0.0,3001961.62,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00901,0.0,0.0,0.0,1004102.0,729864.686,274237.314,0.0,0.0,0.0,3355505.71,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00900,0.0,0.0,0.0,190000.0,150000.0,40000.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00899,0.0,0.0,0.0,181190.0,130000.0,51190.0,0.0,0.0,0.0,102380.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11877,0.0,0.0,0.0,730625.0,604100.0,126525.0,0.0,0.0,0.0,1012200.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11876,0.0,0.0,0.0,49657.142857142855,32000.0,17657.142857142855,0.0,0.0,0.0,588000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11875,0.0,0.0,0.0,285988.407079646,243643.06194690266,42345.34513274336,0.0,0.0,0.017857142857142856,4728940.0,0.0,0.0,0.0,0.62,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11905,0.0,0.0,0.0,131099.68707482994,114522.97959183673,16576.70748299321,0.0,0.0,0.017857142857142856,2566654.0,0.0,0.0,0.0,0.75,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11904,0.0,0.0,0.0,3280617.472222222,2901388.888888889,379228.583333333,0.0,0.0,0.017857142857142856,13307229.0,0.0,0.0,0.0,0.69,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11903,0.0,0.0,0.0,302991.4666666667,262773.3333333333,40218.13333333336,0.0,0.0,0.0,3016360.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11902,0.0,0.0,0.0,517647.0588235294,420588.23529411765,97058.82352941175,0.0,0.0,0.0,1330000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00011,0.0,0.0,0.0,140000.0,76078.0,63922.0,0.0,0.0,0.0,63922.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11898,0.0,0.0,0.0,22067.291366906476,13061.15107913669,9006.140287769786,0.0,0.0,0.0,2243707.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11896,0.0,0.0,0.0,5179.072222222222,1800.0,3379.072222222222,0.0,0.0,0.0,1203666.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11895,0.0,0.0,0.0,4124.58752886836,2479.9741339491916,1644.6133949191685,0.0,0.0,0.0,3362177.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11893,0.0,0.0,0.0,161075.55555555556,137407.40740740742,23668.148148148146,0.0,0.0,0.0,599040.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11890,0.0,0.0,0.0,209455.8273381295,176752.30935251797,32703.517985611514,0.0,0.0,0.0,4444360.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11921,0.0,0.0,0.0,209687.0,172083.33333333334,37603.66666666666,0.0,0.0,0.0,902488.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11920,0.0,0.0,0.0,356636.36363636365,278181.8181818182,78454.54545454547,0.0,0.0,0.017857142857142856,863000.0,0.0,0.0,0.0,0.81,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11919,0.0,0.0,0.0,1412425.0,1223688.5743243243,188736.42567567574,2.0,0.07142857142857142,0.05357142857142857,20826600.0,0.0,0.0,-100.0,2.25,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11918,0.0,0.0,0.0,3040000.0,2712500.0,327500.0,0.0,0.0,0.0,1310000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11916,0.0,0.0,0.0,238481.4814814815,202037.03703703705,36444.44444444444,1.0,0.03571428571428571,0.017857142857142856,1968000.0,0.0,0.0,-100.0,0.56,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11915,0.0,0.0,0.0,645213.4666666667,557133.3333333334,88080.1333333333,0.0,0.0,0.03571428571428571,6436010.0,0.0,0.0,0.0,1.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11914,0.0,0.0,0.0,292785.1686746988,252008.02409638555,40777.14457831325,4.0,0.14285714285714285,0.10714285714285714,3052832.0,0.0,0.0,-100.0,2.62,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11913,0.0,0.0,0.0,715120.0,638000.0,77120.0,0.0,0.0,0.017857142857142856,385600.0,0.0,0.0,0.0,0.81,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11912,0.0,0.0,0.0,188454.53846153847,152500.0,35954.53846153847,0.0,0.0,0.03571428571428571,1639836.0,0.0,0.0,0.0,1.5,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11911,0.0,0.0,0.0,345300.0,292500.0,52800.0,0.0,0.0,0.017857142857142856,633600.0,0.0,0.0,0.0,0.69,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11908,0.0,0.0,0.0,34405.1724137931,22413.793103448275,11991.379310344826,0.0,0.0,0.0,1391000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11907,0.0,0.0,0.0,855000.0,727500.0,127500.0,0.0,0.0,0.0,510000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11906,0.0,0.0,0.0,27403.14285714286,19671.428571428572,7731.714285714286,0.0,0.0,0.07142857142857142,1082440.0,0.0,0.0,0.0,3.25,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11937,0.0,0.0,0.0,456230.28277697146,392530.6006675749,63699.682109396555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11935,0.0,0.0,0.0,1678571.4285714286,1442857.142857143,235714.28571428568,0.0,0.0,0.0,1650000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11934,0.0,0.0,0.0,20000.0,58555.0,0.0,0.0,0.0,0.0,-385550.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11933,0.0,0.0,0.0,20000.0,58555.0,0.0,0.0,0.0,0.0,-2467520.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11931,0.0,0.0,0.0,392254.74122807017,349767.5548245614,42487.186403508764,0.0,0.0,0.0,18322562.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11930,0.0,0.0,0.0,356314.0593824228,311038.99287410924,45275.06650831358,0.0,0.0,0.0,17412819.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11926,0.0,0.0,0.0,436363.63636363635,420318.1818181818,16045.45454545453,0.0,0.0,0.0,176500.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00864,0.0,0.0,0.0,775300.0,712500.0,62800.0,1.0,0.03571428571428571,0.017857142857142856,502400.0,0.0,0.0,-100.0,0.62,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00862,0.0,0.0,0.0,532100.0,450000.0,82100.0,0.0,0.0,0.0,1176800.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00893,0.0,0.0,0.0,636079.325,431884.52775,204194.79724999995,0.0,0.0,0.0,7556973.54,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00891,0.0,0.0,0.0,642666.6666666666,456492.6666666667,186173.99999999994,0.0,0.0,0.0,558522.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00890,0.0,0.0,0.0,780000.0,550000.0,230000.0,0.0,0.0,0.0,230000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00889,0.0,0.0,0.0,910000.0,780000.0,130000.0,0.0,0.0,0.017857142857142856,130000.0,0.0,0.0,0.0,0.44,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00888,0.0,0.0,0.0,928625.0,850000.0,78625.0,0.0,0.0,0.017857142857142856,78625.0,0.0,0.0,0.0,0.81,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00886,0.0,0.0,0.0,188800.0,124543.16666666667,64256.83333333333,0.0,0.0,0.0,385541.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00885,0.0,0.0,0.0,175500.0,97754.5,77745.5,0.0,0.0,0.0,155491.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00883,0.0,0.0,0.0,627532.0,456245.4,171286.59999999998,0.0,0.0,0.0,856433.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00882,0.0,0.0,0.0,674775.4,483752.58119999996,191022.81880000007,0.0,0.0,0.0,4039568.4699999997,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11923,0.0,0.0,0.0,418250.0,350000.0,68250.0,0.0,0.0,0.0,682500.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11922,0.0,0.0,0.0,1422132.4111498257,1263218.7073170731,158913.70383275254,0.0,0.0,0.017857142857142856,42949815.0,0.0,0.0,0.0,0.5,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11953,0.0,0.0,0.0,3600000.0,3200000.0,400000.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11952,0.0,0.0,0.0,232352.9411764706,193529.41176470587,38823.52941176473,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11951,0.0,0.0,0.0,870000.0,852500.0,17500.0,0.0,0.0,0.0,175000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11950,0.0,0.0,0.0,508000.0,432000.0,76000.0,0.0,0.0,0.0,380000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11946,0.0,0.0,0.0,178023.6861584012,158946.71354552184,19076.972612879355,0.0,0.0,0.0,24730516.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11944,0.0,0.0,0.0,5679.518796992481,1329.3984962406016,4350.12030075188,0.0,0.0,0.17857142857142858,578566.0,0.0,0.0,0.0,5.62,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11942,0.0,0.0,0.0,3860166.6666666665,3458333.3333333335,401833.333333333,0.0,0.0,0.0,2411000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11941,0.0,0.0,0.0,385000.0,330000.0,55000.0,0.0,0.0,0.0,110000.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11940,0.0,0.0,0.0,244100.22354948806,206950.38737201365,37149.83617747441,4.0,0.14285714285714285,0.07142857142857142,21009671.0,0.0,0.0,-100.0,3.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11939,0.0,0.0,0.0,685066.6666666666,600000.0,85066.66666666663,0.0,0.0,0.0,255200.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
